STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,unit,Unit of measure,age,Age class,sex,Sex,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:ILC_PEPS01N(1.0),Persons at risk of poverty or social exclusion by age and sex,A,Annual,PC,Percentage,Y_GE16,16 years or over,T,Total,RS,Serbia,2019,,30.7,,,,,
dataflow,ESTAT:ILC_PEPS01N(1.0),Persons at risk of poverty or social exclusion by age and sex,A,Annual,PC,Percentage,Y_GE16,16 years or over,T,Total,RS,Serbia,2020,,31.0,,,,,
dataflow,ESTAT:ILC_PEPS01N(1.0),Persons at risk of poverty or social exclusion by age and sex,A,Annual,PC,Percentage,Y_GE16,16 years or over,T,Total,RS,Serbia,2021,,29.5,,,,,
dataflow,ESTAT:ILC_PEPS01N(1.0),Persons at risk of poverty or social exclusion by age and sex,A,Annual,PC,Percentage,Y_GE16,16 years or over,T,Total,RS,Serbia,2022,,29.4,,,,,
dataflow,ESTAT:ILC_PEPS01N(1.0),Persons at risk of poverty or social exclusion by age and sex,A,Annual,PC,Percentage,Y_GE16,16 years or over,T,Total,RS,Serbia,2023,,27.5,,,,,
dataflow,ESTAT:ILC_PEPS01N(1.0),Persons at risk of poverty or social exclusion by age and sex,A,Annual,PC,Percentage,Y_GE16,16 years or over,T,Total,RS,Serbia,2024,,24.5,,,,,
dataflow,ESTAT:ILC_PEPS01N(1.0),Persons at risk of poverty or social exclusion by age and sex,A,Annual,PC,Percentage,Y_GE16,16 years or over,T,Total,RS,Serbia,2025,,23.3,,,,,
dataflow,ESTAT:ILC_PEPS01N(1.0),Persons at risk of poverty or social exclusion by age and sex,A,Annual,PC,Percentage,Y_GE16,16 years or over,T,Total,SE,Sweden,2015,,17.9,,,,,
dataflow,ESTAT:ILC_PEPS01N(1.0),Persons at risk of poverty or social exclusion by age and sex,A,Annual,PC,Percentage,Y_GE16,16 years or over,T,Total,SE,Sweden,2016,,17.4,,,,,
dataflow,ESTAT:ILC_PEPS01N(1.0),Persons at risk of poverty or social exclusion by age and sex,A,Annual,PC,Percentage,Y_GE16,16 years or over,T,Total,SE,Sweden,2017,,16.9,,,,,
dataflow,ESTAT:ILC_PEPS01N(1.0),Persons at risk of poverty or social exclusion by age and sex,A,Annual,PC,Percentage,Y_GE16,16 years or over,T,Total,SE,Sweden,2018,,17.0,,,,,
dataflow,ESTAT:ILC_PEPS01N(1.0),Persons at risk of poverty or social exclusion by age and sex,A,Annual,PC,Percentage,Y_GE16,16 years or over,T,Total,SE,Sweden,2019,,17.4,,,,,
dataflow,ESTAT:ILC_PEPS01N(1.0),Persons at risk of poverty or social exclusion by age and sex,A,Annual,PC,Percentage,Y_GE16,16 years or over,T,Total,SE,Sweden,2020,,17.3,,,,,
dataflow,ESTAT:ILC_PEPS01N(1.0),Persons at risk of poverty or social exclusion by age and sex,A,Annual,PC,Percentage,Y_GE16,16 years or over,T,Total,SE,Sweden,2021,,16.8,,,,,
dataflow,ESTAT:ILC_PEPS01N(1.0),Persons at risk of poverty or social exclusion by age and sex,A,Annual,PC,Percentage,Y_GE16,16 years or over,T,Total,SE,Sweden,2022,,18.5,,,,,
dataflow,ESTAT:ILC_PEPS01N(1.0),Persons at risk of poverty or social exclusion by age and sex,A,Annual,PC,Percentage,Y_GE16,16 years or over,T,Total,SE,Sweden,2023,,17.7,,,,,
dataflow,ESTAT:ILC_PEPS01N(1.0),Persons at risk of poverty or social exclusion by age and sex,A,Annual,PC,Percentage,Y_GE16,16 years or over,T,Total,SE,Sweden,2024,,16.8,,,,,
dataflow,ESTAT:ILC_PEPS01N(1.0),Persons at risk of poverty or social exclusion by age and sex,A,Annual,PC,Percentage,Y_GE16,16 years or over,T,Total,SE,Sweden,2025,,17.6,,,,,
dataflow,ESTAT:ILC_PEPS01N(1.0),Persons at risk of poverty or social exclusion by age and sex,A,Annual,PC,Percentage,Y_GE16,16 years or over,T,Total,SI,Slovenia,2015,,18.0,,,,,
dataflow,ESTAT:ILC_PEPS01N(1.0),Persons at risk of poverty or social exclusion by age and sex,A,Annual,PC,Percentage,Y_GE16,16 years or over,T,Total,SI,Slovenia,2016,,17.4,,,,,
dataflow,ESTAT:ILC_PEPS01N(1.0),Persons at risk of poverty or social exclusion by age and sex,A,Annual,PC,Percentage,Y_GE16,16 years or over,T,Total,SI,Slovenia,2017,,16.7,,,,,
dataflow,ESTAT:ILC_PEPS01N(1.0),Persons at risk of poverty or social exclusion by age and sex,A,Annual,PC,Percentage,Y_GE16,16 years or over,T,Total,SI,Slovenia,2018,,15.8,,,,,
dataflow,ESTAT:ILC_PEPS01N(1.0),Persons at risk of poverty or social exclusion by age and sex,A,Annual,PC,Percentage,Y_GE16,16 years or over,T,Total,SI,Slovenia,2019,,14.1,,,,,
dataflow,ESTAT:ILC_PEPS01N(1.0),Persons at risk of poverty or social exclusion by age and sex,A,Annual,PC,Percentage,Y_GE16,16 years or over,T,Total,SI,Slovenia,2020,,14.8,,,,,
dataflow,ESTAT:ILC_PEPS01N(1.0),Persons at risk of poverty or social exclusion by age and sex,A,Annual,PC,Percentage,Y_GE16,16 years or over,T,Total,SI,Slovenia,2021,,13.8,,,,,
dataflow,ESTAT:ILC_PEPS01N(1.0),Persons at risk of poverty or social exclusion by age and sex,A,Annual,PC,Percentage,Y_GE16,16 years or over,T,Total,SI,Slovenia,2022,,14.0,,,,,
dataflow,ESTAT:ILC_PEPS01N(1.0),Persons at risk of poverty or social exclusion by age and sex,A,Annual,PC,Percentage,Y_GE16,16 years or over,T,Total,SI,Slovenia,2023,,14.5,,,,,
dataflow,ESTAT:ILC_PEPS01N(1.0),Persons at risk of poverty or social exclusion by age and sex,A,Annual,PC,Percentage,Y_GE16,16 years or over,T,Total,SI,Slovenia,2024,,15.0,,,,,
dataflow,ESTAT:ILC_PEPS01N(1.0),Persons at risk of poverty or social exclusion by age and sex,A,Annual,PC,Percentage,Y_GE16,16 years or over,T,Total,SI,Slovenia,2025,,16.1,,,,,
dataflow,ESTAT:ILC_PEPS01N(1.0),Persons at risk of poverty or social exclusion by age and sex,A,Annual,PC,Percentage,Y_GE16,16 years or over,T,Total,SK,Slovakia,2015,,15.7,,,,,
dataflow,ESTAT:ILC_PEPS01N(1.0),Persons at risk of poverty or social exclusion by age and sex,A,Annual,PC,Percentage,Y_GE16,16 years or over,T,Total,SK,Slovakia,2016,,15.6,,,,,
dataflow,ESTAT:ILC_PEPS01N(1.0),Persons at risk of poverty or social exclusion by age and sex,A,Annual,PC,Percentage,Y_GE16,16 years or over,T,Total,SK,Slovakia,2017,,14.5,,,,,
dataflow,ESTAT:ILC_PEPS01N(1.0),Persons at risk of poverty or social exclusion by age and sex,A,Annual,PC,Percentage,Y_GE16,16 years or over,T,Total,SK,Slovakia,2018,,13.6,,,,,
dataflow,ESTAT:ILC_PEPS01N(1.0),Persons at risk of poverty or social exclusion by age and sex,A,Annual,PC,Percentage,Y_GE16,16 years or over,T,Total,SK,Slovakia,2019,,13.7,,,,,
dataflow,ESTAT:ILC_PEPS01N(1.0),Persons at risk of poverty or social exclusion by age and sex,A,Annual,PC,Percentage,Y_GE16,16 years or over,T,Total,SK,Slovakia,2020,,12.9,,,,,
dataflow,ESTAT:ILC_PEPS01N(1.0),Persons at risk of poverty or social exclusion by age and sex,A,Annual,PC,Percentage,Y_GE16,16 years or over,T,Total,SK,Slovakia,2021,,14.7,,,,,
dataflow,ESTAT:ILC_PEPS01N(1.0),Persons at risk of poverty or social exclusion by age and sex,A,Annual,PC,Percentage,Y_GE16,16 years or over,T,Total,SK,Slovakia,2022,,15.0,,,,,
dataflow,ESTAT:ILC_PEPS01N(1.0),Persons at risk of poverty or social exclusion by age and sex,A,Annual,PC,Percentage,Y_GE16,16 years or over,T,Total,SK,Slovakia,2023,,16.0,,,,,
dataflow,ESTAT:ILC_PEPS01N(1.0),Persons at risk of poverty or social exclusion by age and sex,A,Annual,PC,Percentage,Y_GE16,16 years or over,T,Total,SK,Slovakia,2024,,17.4,,,,,
dataflow,ESTAT:ILC_PEPS01N(1.0),Persons at risk of poverty or social exclusion by age and sex,A,Annual,PC,Percentage,Y_GE16,16 years or over,T,Total,SK,Slovakia,2025,,15.4,,,,,
dataflow,ESTAT:ILC_PEPS01N(1.0),Persons at risk of poverty or social exclusion by age and sex,A,Annual,PC,Percentage,Y_GE16,16 years or over,T,Total,TR,Türkiye,2015,,23.7,,,,,
dataflow,ESTAT:ILC_PEPS01N(1.0),Persons at risk of poverty or social exclusion by age and sex,A,Annual,PC,Percentage,Y_GE16,16 years or over,T,Total,TR,Türkiye,2016,,23.6,,,,,
dataflow,ESTAT:ILC_PEPS01N(1.0),Persons at risk of poverty or social exclusion by age and sex,A,Annual,PC,Percentage,Y_GE16,16 years or over,T,Total,TR,Türkiye,2017,,29.0,,,,,
dataflow,ESTAT:ILC_PEPS01N(1.0),Persons at risk of poverty or social exclusion by age and sex,A,Annual,PC,Percentage,Y_GE16,16 years or over,T,Total,TR,Türkiye,2018,,29.0,,,,,
dataflow,ESTAT:ILC_PEPS01N(1.0),Persons at risk of poverty or social exclusion by age and sex,A,Annual,PC,Percentage,Y_GE16,16 years or over,T,Total,TR,Türkiye,2019,,29.7,,,,,
dataflow,ESTAT:ILC_PEPS01N(1.0),Persons at risk of poverty or social exclusion by age and sex,A,Annual,PC,Percentage,Y_GE16,16 years or over,T,Total,TR,Türkiye,2020,,31.0,,,,,
dataflow,ESTAT:ILC_PEPS01N(1.0),Persons at risk of poverty or social exclusion by age and sex,A,Annual,PC,Percentage,Y_GE16,16 years or over,T,Total,TR,Türkiye,2021,,30.3,,,,,
dataflow,ESTAT:ILC_PEPS01N(1.0),Persons at risk of poverty or social exclusion by age and sex,A,Annual,PC,Percentage,Y_GE16,16 years or over,T,Total,TR,Türkiye,2022,,29.3,,,,,
dataflow,ESTAT:ILC_PEPS01N(1.0),Persons at risk of poverty or social exclusion by age and sex,A,Annual,PC,Percentage,Y_GE16,16 years or over,T,Total,TR,Türkiye,2023,,27.7,,,,,
dataflow,ESTAT:ILC_PEPS01N(1.0),Persons at risk of poverty or social exclusion by age and sex,A,Annual,PC,Percentage,Y_GE16,16 years or over,T,Total,TR,Türkiye,2024,,27.6,,,,,
dataflow,ESTAT:ILC_PEPS01N(1.0),Persons at risk of poverty or social exclusion by age and sex,A,Annual,PC,Percentage,Y_GE16,16 years or over,T,Total,TR,Türkiye,2025,,27.4,,,,,
dataflow,ESTAT:ILC_PEPS01N(1.0),Persons at risk of poverty or social exclusion by age and sex,A,Annual,PC,Percentage,Y_GE16,16 years or over,T,Total,UK,United Kingdom,2015,,21.4,,,,,
dataflow,ESTAT:ILC_PEPS01N(1.0),Persons at risk of poverty or social exclusion by age and sex,A,Annual,PC,Percentage,Y_GE16,16 years or over,T,Total,UK,United Kingdom,2016,,20.6,,,,,
dataflow,ESTAT:ILC_PEPS01N(1.0),Persons at risk of poverty or social exclusion by age and sex,A,Annual,PC,Percentage,Y_GE16,16 years or over,T,Total,UK,United Kingdom,2017,,20.4,,b,break in time series,,
dataflow,ESTAT:ILC_PEPS01N(1.0),Persons at risk of poverty or social exclusion by age and sex,A,Annual,PC,Percentage,Y_GE16,16 years or over,T,Total,UK,United Kingdom,2018,,21.4,,,,,
dataflow,ESTAT:ILC_PEPS01N(1.0),Persons at risk of poverty or social exclusion by age and sex,A,Annual,PC,Percentage,Y_GE18,18 years or over,F,Females,AL,Albania,2017,,59.3,,,,,
dataflow,ESTAT:ILC_PEPS01N(1.0),Persons at risk of poverty or social exclusion by age and sex,A,Annual,PC,Percentage,Y_GE18,18 years or over,F,Females,AL,Albania,2018,,54.8,,,,,
dataflow,ESTAT:ILC_PEPS01N(1.0),Persons at risk of poverty or social exclusion by age and sex,A,Annual,PC,Percentage,Y_GE18,18 years or over,F,Females,AL,Albania,2019,,52.3,,,,,
dataflow,ESTAT:ILC_PEPS01N(1.0),Persons at risk of poverty or social exclusion by age and sex,A,Annual,PC,Percentage,Y_GE18,18 years or over,F,Females,AL,Albania,2020,,47.1,,,,,
dataflow,ESTAT:ILC_PEPS01N(1.0),Persons at risk of poverty or social exclusion by age and sex,A,Annual,PC,Percentage,Y_GE18,18 years or over,F,Females,AL,Albania,2021,,48.0,,,,,
dataflow,ESTAT:ILC_PEPS01N(1.0),Persons at risk of poverty or social exclusion by age and sex,A,Annual,PC,Percentage,Y_GE18,18 years or over,F,Females,AL,Albania,2022,,45.6,,,,,
dataflow,ESTAT:ILC_PEPS01N(1.0),Persons at risk of poverty or social exclusion by age and sex,A,Annual,PC,Percentage,Y_GE18,18 years or over,F,Females,AL,Albania,2023,,43.2,,,,,
dataflow,ESTAT:ILC_PEPS01N(1.0),Persons at risk of poverty or social exclusion by age and sex,A,Annual,PC,Percentage,Y_GE18,18 years or over,F,Females,AT,Austria,2015,,16.6,,,,,
dataflow,ESTAT:ILC_PEPS01N(1.0),Persons at risk of poverty or social exclusion by age and sex,A,Annual,PC,Percentage,Y_GE18,18 years or over,F,Females,AT,Austria,2016,,17.5,,,,,
dataflow,ESTAT:ILC_PEPS01N(1.0),Persons at risk of poverty or social exclusion by age and sex,A,Annual,PC,Percentage,Y_GE18,18 years or over,F,Females,AT,Austria,2017,,17.2,,,,,
dataflow,ESTAT:ILC_PEPS01N(1.0),Persons at risk of poverty or social exclusion by age and sex,A,Annual,PC,Percentage,Y_GE18,18 years or over,F,Females,AT,Austria,2018,,16.9,,,,,
dataflow,ESTAT:ILC_PEPS01N(1.0),Persons at risk of poverty or social exclusion by age and sex,A,Annual,PC,Percentage,Y_GE18,18 years or over,F,Females,AT,Austria,2019,,17.0,,,,,
dataflow,ESTAT:ILC_PEPS01N(1.0),Persons at risk of poverty or social exclusion by age and sex,A,Annual,PC,Percentage,Y_GE18,18 years or over,F,Females,AT,Austria,2020,,16.5,,,,,
dataflow,ESTAT:ILC_PEPS01N(1.0),Persons at risk of poverty or social exclusion by age and sex,A,Annual,PC,Percentage,Y_GE18,18 years or over,F,Females,AT,Austria,2021,,17.2,,,,,
dataflow,ESTAT:ILC_PEPS01N(1.0),Persons at risk of poverty or social exclusion by age and sex,A,Annual,PC,Percentage,Y_GE18,18 years or over,F,Females,AT,Austria,2022,,17.6,,,,,
dataflow,ESTAT:ILC_PEPS01N(1.0),Persons at risk of poverty or social exclusion by age and sex,A,Annual,PC,Percentage,Y_GE18,18 years or over,F,Females,AT,Austria,2023,,18.0,,,,,
dataflow,ESTAT:ILC_PEPS01N(1.0),Persons at risk of poverty or social exclusion by age and sex,A,Annual,PC,Percentage,Y_GE18,18 years or over,F,Females,AT,Austria,2024,,17.6,,,,,
dataflow,ESTAT:ILC_PEPS01N(1.0),Persons at risk of poverty or social exclusion by age and sex,A,Annual,PC,Percentage,Y_GE18,18 years or over,F,Females,AT,Austria,2025,,18.7,,,,,
dataflow,ESTAT:ILC_PEPS01N(1.0),Persons at risk of poverty or social exclusion by age and sex,A,Annual,PC,Percentage,Y_GE18,18 years or over,F,Females,BE,Belgium,2015,,22.4,,,,,
dataflow,ESTAT:ILC_PEPS01N(1.0),Persons at risk of poverty or social exclusion by age and sex,A,Annual,PC,Percentage,Y_GE18,18 years or over,F,Females,BE,Belgium,2016,,23.6,,,,,
dataflow,ESTAT:ILC_PEPS01N(1.0),Persons at risk of poverty or social exclusion by age and sex,A,Annual,PC,Percentage,Y_GE18,18 years or over,F,Females,BE,Belgium,2017,,23.2,,,,,
dataflow,ESTAT:ILC_PEPS01N(1.0),Persons at risk of poverty or social exclusion by age and sex,A,Annual,PC,Percentage,Y_GE18,18 years or over,F,Females,BE,Belgium,2018,,21.4,,,,,
dataflow,ESTAT:ILC_PEPS01N(1.0),Persons at risk of poverty or social exclusion by age and sex,A,Annual,PC,Percentage,Y_GE18,18 years or over,F,Females,BE,Belgium,2019,,20.6,,b,break in time series,,
dataflow,ESTAT:ILC_PEPS01N(1.0),Persons at risk of poverty or social exclusion by age and sex,A,Annual,PC,Percentage,Y_GE18,18 years or over,F,Females,BE,Belgium,2020,,21.1,,,,,
dataflow,ESTAT:ILC_PEPS01N(1.0),Persons at risk of poverty or social exclusion by age and sex,A,Annual,PC,Percentage,Y_GE18,18 years or over,F,Females,BE,Belgium,2021,,19.5,,,,,
dataflow,ESTAT:ILC_PEPS01N(1.0),Persons at risk of poverty or social exclusion by age and sex,A,Annual,PC,Percentage,Y_GE18,18 years or over,F,Females,BE,Belgium,2022,,19.1,,,,,
dataflow,ESTAT:ILC_PEPS01N(1.0),Persons at risk of poverty or social exclusion by age and sex,A,Annual,PC,Percentage,Y_GE18,18 years or over,F,Females,BE,Belgium,2023,,19.3,,,,,
dataflow,ESTAT:ILC_PEPS01N(1.0),Persons at risk of poverty or social exclusion by age and sex,A,Annual,PC,Percentage,Y_GE18,18 years or over,F,Females,BE,Belgium,2024,,18.6,,,,,
dataflow,ESTAT:ILC_PEPS01N(1.0),Persons at risk of poverty or social exclusion by age and sex,A,Annual,PC,Percentage,Y_GE18,18 years or over,F,Females,BE,Belgium,2025,,16.4,,,,,
dataflow,ESTAT:ILC_PEPS01N(1.0),Persons at risk of poverty or social exclusion by age and sex,A,Annual,PC,Percentage,Y_GE18,18 years or over,F,Females,BG,Bulgaria,2015,,45.1,,,,,
dataflow,ESTAT:ILC_PEPS01N(1.0),Persons at risk of poverty or social exclusion by age and sex,A,Annual,PC,Percentage,Y_GE18,18 years or over,F,Females,BG,Bulgaria,2016,,42.2,,b,break in time series,,
dataflow,ESTAT:ILC_PEPS01N(1.0),Persons at risk of poverty or social exclusion by age and sex,A,Annual,PC,Percentage,Y_GE18,18 years or over,F,Females,BG,Bulgaria,2017,,39.8,,,,,
dataflow,ESTAT:ILC_PEPS01N(1.0),Persons at risk of poverty or social exclusion by age and sex,A,Annual,PC,Percentage,Y_GE18,18 years or over,F,Females,BG,Bulgaria,2018,,35.5,,,,,
dataflow,ESTAT:ILC_PEPS01N(1.0),Persons at risk of poverty or social exclusion by age and sex,A,Annual,PC,Percentage,Y_GE18,18 years or over,F,Females,BG,Bulgaria,2019,,35.1,,,,,
dataflow,ESTAT:ILC_PEPS01N(1.0),Persons at risk of poverty or social exclusion by age and sex,A,Annual,PC,Percentage,Y_GE18,18 years or over,F,Females,BG,Bulgaria,2020,,35.6,,,,,
dataflow,ESTAT:ILC_PEPS01N(1.0),Persons at risk of poverty or social exclusion by age and sex,A,Annual,PC,Percentage,Y_GE18,18 years or over,F,Females,BG,Bulgaria,2021,,33.8,,,,,
dataflow,ESTAT:ILC_PEPS01N(1.0),Persons at risk of poverty or social exclusion by age and sex,A,Annual,PC,Percentage,Y_GE18,18 years or over,F,Females,BG,Bulgaria,2022,,34.7,,,,,
dataflow,ESTAT:ILC_PEPS01N(1.0),Persons at risk of poverty or social exclusion by age and sex,A,Annual,PC,Percentage,Y_GE18,18 years or over,F,Females,BG,Bulgaria,2023,,30.9,,,,,
dataflow,ESTAT:ILC_PEPS01N(1.0),Persons at risk of poverty or social exclusion by age and sex,A,Annual,PC,Percentage,Y_GE18,18 years or over,F,Females,BG,Bulgaria,2024,,30.8,,,,,
dataflow,ESTAT:ILC_PEPS01N(1.0),Persons at risk of poverty or social exclusion by age and sex,A,Annual,PC,Percentage,Y_GE18,18 years or over,F,Females,BG,Bulgaria,2025,,30.0,,,,,
dataflow,ESTAT:ILC_PEPS01N(1.0),Persons at risk of poverty or social exclusion by age and sex,A,Annual,PC,Percentage,Y_GE18,18 years or over,F,Females,CH,Switzerland,2015,,19.8,,,,,
dataflow,ESTAT:ILC_PEPS01N(1.0),Persons at risk of poverty or social exclusion by age and sex,A,Annual,PC,Percentage,Y_GE18,18 years or over,F,Females,CH,Switzerland,2016,,19.0,,,,,
dataflow,ESTAT:ILC_PEPS01N(1.0),Persons at risk of poverty or social exclusion by age and sex,A,Annual,PC,Percentage,Y_GE18,18 years or over,F,Females,CH,Switzerland,2017,,19.3,,,,,
dataflow,ESTAT:ILC_PEPS01N(1.0),Persons at risk of poverty or social exclusion by age and sex,A,Annual,PC,Percentage,Y_GE18,18 years or over,F,Females,CH,Switzerland,2018,,18.0,,,,,
dataflow,ESTAT:ILC_PEPS01N(1.0),Persons at risk of poverty or social exclusion by age and sex,A,Annual,PC,Percentage,Y_GE18,18 years or over,F,Females,CH,Switzerland,2019,,19.7,,,,,
dataflow,ESTAT:ILC_PEPS01N(1.0),Persons at risk of poverty or social exclusion by age and sex,A,Annual,PC,Percentage,Y_GE18,18 years or over,F,Females,CH,Switzerland,2020,,18.8,,,,,
dataflow,ESTAT:ILC_PEPS01N(1.0),Persons at risk of poverty or social exclusion by age and sex,A,Annual,PC,Percentage,Y_GE18,18 years or over,F,Females,CH,Switzerland,2021,,19.1,,,,,
dataflow,ESTAT:ILC_PEPS01N(1.0),Persons at risk of poverty or social exclusion by age and sex,A,Annual,PC,Percentage,Y_GE18,18 years or over,F,Females,CH,Switzerland,2022,,19.6,,,,,
dataflow,ESTAT:ILC_PEPS01N(1.0),Persons at risk of poverty or social exclusion by age and sex,A,Annual,PC,Percentage,Y_GE18,18 years or over,F,Females,CH,Switzerland,2023,,20.1,,,,,
dataflow,ESTAT:ILC_PEPS01N(1.0),Persons at risk of poverty or social exclusion by age and sex,A,Annual,PC,Percentage,Y_GE18,18 years or over,F,Females,CH,Switzerland,2024,,20.1,,,,,
dataflow,ESTAT:ILC_PEPS01N(1.0),Persons at risk of poverty or social exclusion by age and sex,A,Annual,PC,Percentage,Y_GE18,18 years or over,F,Females,CY,Cyprus,2015,,24.0,,,,,
dataflow,ESTAT:ILC_PEPS01N(1.0),Persons at risk of poverty or social exclusion by age and sex,A,Annual,PC,Percentage,Y_GE18,18 years or over,F,Females,CY,Cyprus,2016,,24.0,,,,,
dataflow,ESTAT:ILC_PEPS01N(1.0),Persons at risk of poverty or social exclusion by age and sex,A,Annual,PC,Percentage,Y_GE18,18 years or over,F,Females,CY,Cyprus,2017,,22.7,,,,,
dataflow,ESTAT:ILC_PEPS01N(1.0),Persons at risk of poverty or social exclusion by age and sex,A,Annual,PC,Percentage,Y_GE18,18 years or over,F,Females,CY,Cyprus,2018,,20.2,,,,,
dataflow,ESTAT:ILC_PEPS01N(1.0),Persons at risk of poverty or social exclusion by age and sex,A,Annual,PC,Percentage,Y_GE18,18 years or over,F,Females,CY,Cyprus,2019,,20.3,,,,,
dataflow,ESTAT:ILC_PEPS01N(1.0),Persons at risk of poverty or social exclusion by age and sex,A,Annual,PC,Percentage,Y_GE18,18 years or over,F,Females,CY,Cyprus,2020,,19.3,,,,,
dataflow,ESTAT:ILC_PEPS01N(1.0),Persons at risk of poverty or social exclusion by age and sex,A,Annual,PC,Percentage,Y_GE18,18 years or over,F,Females,CY,Cyprus,2021,,18.3,,,,,
dataflow,ESTAT:ILC_PEPS01N(1.0),Persons at risk of poverty or social exclusion by age and sex,A,Annual,PC,Percentage,Y_GE18,18 years or over,F,Females,CY,Cyprus,2022,,18.7,,,,,
dataflow,ESTAT:ILC_PEPS01N(1.0),Persons at risk of poverty or social exclusion by age and sex,A,Annual,PC,Percentage,Y_GE18,18 years or over,F,Females,CY,Cyprus,2023,,19.4,,,,,
dataflow,ESTAT:ILC_PEPS01N(1.0),Persons at risk of poverty or social exclusion by age and sex,A,Annual,PC,Percentage,Y_GE18,18 years or over,F,Females,CY,Cyprus,2024,,19.7,,,,,
