DATAFLOW,LAST UPDATE,freq,age,statinfo,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,ME,2022,33.1,,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,MK,2014,36.4,,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,MK,2015,34.8,,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,MK,2016,34.6,,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,MK,2017,34.5,,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,MK,2018,32.4,,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,MK,2019,31.0,,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,MK,2020,32.4,,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,MK,2021,31.6,b,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,MK,2022,31.7,,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,MK,2023,31.5,,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,MK,2024,30.5,,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,MT,2014,28.6,,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,MT,2015,28.8,,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,MT,2016,28.5,,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,MT,2017,28.0,,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,MT,2018,29.7,,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,MT,2019,27.9,,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,MT,2020,31.8,,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,MT,2021,32.8,,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,MT,2022,32.6,,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,MT,2023,33.7,,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,MT,2024,30.5,,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,MT,2025,29.8,,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,NL,2014,24.3,,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,NL,2015,26.0,,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,NL,2016,26.1,b,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,NL,2017,26.1,,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,NL,2018,26.4,,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,NL,2019,25.6,,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,NL,2020,28.4,,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,NL,2021,26.6,,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,NL,2022,24.7,,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,NL,2023,25.5,,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,NL,2024,24.8,,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,NL,2025,23.1,,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,NO,2014,21.5,,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,NO,2015,21.2,,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,NO,2016,22.1,,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,NO,2017,22.4,,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,NO,2018,22.1,,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,NO,2019,22.5,,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,NO,2020,22.3,,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,NO,2021,23.4,b,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,NO,2022,25.3,,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,NO,2023,21.7,b,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,NO,2024,22.2,,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,NO,2025,21.3,,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,PL,2014,32.1,,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,PL,2015,32.0,,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,PL,2016,31.3,,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,PL,2017,28.9,,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,PL,2018,26.6,,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,PL,2019,27.8,,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,PL,2020,26.4,,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,PL,2021,26.2,,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,PL,2022,25.8,,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,PL,2023,26.2,,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,PL,2024,25.0,,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,PL,2025,24.6,,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,PT,2014,34.4,,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,PT,2015,34.0,,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,PT,2016,33.0,,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,PT,2017,32.2,,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,PT,2018,31.3,,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,PT,2019,31.3,,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,PT,2020,31.4,,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,PT,2021,33.2,,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,PT,2022,30.5,,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,PT,2023,32.7,,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,PT,2024,29.9,,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,PT,2025,29.2,,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,RO,2014,37.6,,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,RO,2015,38.8,,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,RO,2016,38.9,,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,RO,2017,36.8,,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,RO,2018,38.8,,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,RO,2019,38.0,,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,RO,2020,36.1,,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,RO,2021,37.1,,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,RO,2022,33.5,,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,RO,2023,34.7,,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,RO,2024,30.3,,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,RO,2025,28.8,,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,RS,2014,38.7,,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,RS,2015,42.2,,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,RS,2016,40.0,,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,RS,2017,39.4,,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,RS,2018,37.6,,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,RS,2019,33.3,,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,RS,2020,34.1,,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,RS,2021,31.7,,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,RS,2022,30.9,,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,RS,2023,31.1,,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,RS,2024,33.4,,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,RS,2025,32.5,,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,SE,2014,25.5,,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,SE,2015,24.7,,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,SE,2016,26.2,,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,SE,2017,27.9,,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,SE,2018,25.0,,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,SE,2019,25.6,,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,SE,2020,24.6,,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,SE,2021,25.3,,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,SE,2022,25.6,,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,SE,2023,27.0,,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,SE,2024,25.6,,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,SE,2025,25.5,,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,SI,2014,24.5,,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,SI,2015,23.9,,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,SI,2016,23.6,,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,SI,2017,22.7,,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,SI,2018,22.1,,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,SI,2019,22.9,,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,SI,2020,22.1,,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,SI,2021,21.1,,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,SI,2022,20.6,,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,SI,2023,20.7,,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,SI,2024,21.5,,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,SI,2025,22.6,,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,SK,2014,27.8,,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,SK,2015,25.5,,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,SK,2016,25.2,,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,SK,2017,25.1,,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,SK,2018,22.1,,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,SK,2019,23.7,,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,SK,2020,20.8,,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,SK,2021,22.3,,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,SK,2022,22.8,,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,SK,2023,23.8,,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,SK,2024,23.6,,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,SK,2025,25.3,,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,TR,2014,42.4,,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,TR,2015,43.0,,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,TR,2016,43.4,,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,TR,2017,44.4,,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,TR,2018,44.5,,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,TR,2019,42.9,,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,TR,2020,44.7,,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,TR,2021,44.3,,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,TR,2022,46.4,,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,TR,2023,46.2,,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,TR,2024,46.4,,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,TR,2025,45.6,,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,UK,2014,30.2,,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,UK,2015,30.5,,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,UK,2016,29.5,,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,UK,2017,32.6,b,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,UK,2018,34.0,,
ESTAT:ILC_DI12(1.0),08/06/26 23:00:00,A,Y_LT18,GINI_HND,XK,2018,46.8,,
